Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2008,2008,%,5.6,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2009,2009,%,5.4,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2010,2010,%,5.1,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2011,2011,%,4.9,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2012,2012,%,4.7,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2013,2013,%,4.5,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2014,2014,%,4.4,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2015,2015,%,4.2,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2016,2016,%,4,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2017,2017,%,3.9,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2018,2018,%,3.8,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2019,2019,%,3.7,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2020,2020,%,3.6,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older),2000,2000,%,10.5,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older),2001,2001,%,10.9,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older),2002,2002,%,11.2,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older),2003,2003,%,11.5,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older),2004,2004,%,11.9,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older),2005,2005,%,12.2,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older),2006,2006,%,12.5,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older),2007,2007,%,12.9,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older),2008,2008,%,13.2,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older),2009,2009,%,13.5,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older),2010,2010,%,13.8,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older),2011,2011,%,14.1,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older),2012,2012,%,14.3,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older),2013,2013,%,14.6,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older),2014,2014,%,14.9,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older),2015,2015,%,15.2,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older),2016,2016,%,15.5,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2000,2000,%,33.9,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2001,2001,%,33.5,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2002,2002,%,33.2,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2003,2003,%,33.1,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2004,2004,%,32.9,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2005,2005,%,32.8,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2006,2006,%,32.6,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2007,2007,%,32.2,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2008,2008,%,31.9,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2009,2009,%,31.4,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2010,2010,%,30.9,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2011,2011,%,30.4,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2012,2012,%,30,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2013,2013,%,29.6,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2014,2014,%,29.3,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2015,2015,%,29.1,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2016,2016,%,28.9,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2017,2017,%,28.8,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2018,2018,%,28.8,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years),2019,2019,%,28.9,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21049,Prevalence of low birthweight (percent),2000,2000,%,12.4,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21049,Prevalence of low birthweight (percent),2001,2001,%,12.5,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21049,Prevalence of low birthweight (percent),2002,2002,%,12.5,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21049,Prevalence of low birthweight (percent),2003,2003,%,12.6,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21049,Prevalence of low birthweight (percent),2004,2004,%,12.6,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21049,Prevalence of low birthweight (percent),2005,2005,%,12.7,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21049,Prevalence of low birthweight (percent),2006,2006,%,12.7,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21049,Prevalence of low birthweight (percent),2007,2007,%,12.8,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21049,Prevalence of low birthweight (percent),2008,2008,%,12.8,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21049,Prevalence of low birthweight (percent),2009,2009,%,12.9,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21049,Prevalence of low birthweight (percent),2010,2010,%,12.9,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21049,Prevalence of low birthweight (percent),2011,2011,%,12.8,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21049,Prevalence of low birthweight (percent),2012,2012,%,12.8,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21049,Prevalence of low birthweight (percent),2013,2013,%,12.7,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21049,Prevalence of low birthweight (percent),2014,2014,%,12.7,X,International reliable sources,
FS,Suite of Food Security Indicators,181,Zimbabwe,6121,Value,21049,Prevalence of low birthweight (percent),2015,2015,%,12.6,X,International reliable sources,
